@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE normalizedSpectralEntropy_min REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralLocPeak REAL
@ATTRIBUTE cepstralLocPeak_min REAL
@ATTRIBUTE class	{0,1}

@DATA
25.701,15.511,5.1318,1.5279,215.33,193.8,0.0012627,0.00059979,46,42,0
25.531,15.342,5.2593,1.6553,301.46,279.93,0.0012668,0.0006039,87,83,0
24.411,14.222,5.2539,1.65,301.46,279.93,0.001597,0.00093412,41,37,0
28.62,18.431,5.2004,1.5965,301.46,279.93,0.0020838,0.0014209,116,109,0
29.092,18.902,5.2442,1.6402,193.8,172.27,0.0013575,0.0006946,47,40,0
26.126,15.937,5.2361,1.6321,150.73,129.2,0.0015518,0.00088891,48,41,0
26.342,16.153,5.3168,1.7128,150.73,129.2,0.0012902,0.0006273,92,85,0
50.832,40.643,5.5249,1.921,193.8,172.27,0.0013045,0.00064159,104,97,0
74.089,63.9,5.6513,2.0473,1464.3,1442.7,0.0047045,0.0040416,105,98,0
73.434,63.245,5.6323,2.0283,2885.4,2863.9,0.0037216,0.0030587,42,35,0
62.973,52.784,5.59,1.986,236.87,215.33,0.0039684,0.0033055,51,44,0
55.514,45.324,5.5188,1.9148,236.87,215.33,0.003573,0.0029101,69,62,0
42.293,32.104,5.4844,1.8804,172.27,150.73,0.0027238,0.0020609,46,39,0
36.271,26.081,5.3796,1.7756,236.87,215.33,0.0026478,0.0019849,72,65,0
41.999,31.809,5.6496,2.0457,258.4,236.87,0.0017164,0.0010535,98,91,0
74.643,64.454,5.7457,2.1418,3940.6,3919,0.0036162,0.0029533,115,108,0
67.977,57.788,5.6987,2.0948,2907,2885.4,0.0046148,0.0039519,26,19,0
58.661,48.472,5.6569,2.053,150.73,129.2,0.0039799,0.003317,51,44,0
60.485,50.296,5.5856,1.9817,172.27,150.73,0.0029257,0.0022628,15,8,0
62.403,52.214,5.368,1.764,172.27,150.73,0.0039074,0.0032445,30,23,0
55.674,45.485,5.3267,1.7228,1141.3,1119.7,0.0052504,0.0045874,141,134,0
68.352,58.163,5.5954,1.9915,193.8,172.27,0.0044728,0.0038098,64,57,0
65.089,54.9,5.6213,2.0173,107.67,86.133,0.0028368,0.0021739,45,38,0
63.93,53.74,5.6607,2.0568,150.73,129.2,0.0035464,0.0028835,131,124,0
49.274,39.085,5.6457,2.0418,193.8,172.27,0.0023502,0.0016873,45,38,0
48.854,38.665,5.5691,1.9651,193.8,172.27,0.0024487,0.0017858,61,54,0
58.724,48.535,5.4859,1.882,21.533,0,0.0039114,0.0032485,136,129,0
72.557,62.367,5.4481,1.8441,925.93,904.39,0.006805,0.0061421,128,121,0
82.46,72.271,5.4513,1.8474,839.79,818.26,0.0077353,0.0070724,61,54,0
83.931,73.742,5.434,1.83,2454.8,2433.3,0.0096976,0.0090347,72,65,0
84.04,73.851,5.4326,1.8286,1916.5,1894.9,0.011915,0.011252,65,58,0
85.622,75.433,5.4505,1.8465,2325.6,2304.1,0.0097021,0.0090391,120,113,0
94.071,83.882,5.5452,1.9412,1938,1916.5,0.010729,0.010066,38,31,0
90.796,80.607,5.5087,1.9048,2347.1,2325.6,0.012497,0.011834,55,48,0
95.841,85.652,5.5655,1.9615,2454.8,2433.3,0.01236,0.011697,82,75,0
94.109,83.92,5.5468,1.9428,2196.4,2174.9,0.010309,0.0096458,54,47,0
89.133,78.944,5.4948,1.8909,495.26,473.73,0.011816,0.011153,54,47,0
84.022,73.833,5.4542,1.8502,2067.2,2045.7,0.0093691,0.0087062,57,50,0
78.313,68.124,5.4121,1.8082,301.46,279.93,0.0080205,0.0073576,100,93,0
70.656,60.467,5.4001,1.7961,323,301.46,0.0055843,0.0049214,110,103,0
61.033,50.844,5.4686,1.8646,516.8,495.26,0.004232,0.0035691,40,33,0
56.656,46.467,5.3707,1.7668,193.8,172.27,0.0037782,0.0031153,52,45,0
52.546,42.357,5.3677,1.7638,473.73,452.2,0.0044531,0.0037902,51,44,0
51.541,41.351,5.3517,1.7478,21.533,0,0.003054,0.0023911,53,46,0
51.155,40.966,5.2755,1.6716,430.66,409.13,0.0029866,0.0023237,51,44,0
70.498,60.309,5.4736,1.8696,409.13,387.6,0.0044767,0.0038138,52,45,0
77.769,67.58,5.4284,1.8245,1916.5,1894.9,0.010494,0.0098314,18,11,0
74.683,64.494,5.361,1.7571,2067.2,2045.7,0.013976,0.013313,72,65,0
83.633,73.444,5.461,1.857,301.46,279.93,0.012426,0.011763,19,12,0
82.918,72.729,5.4599,1.8559,301.46,279.93,0.012081,0.011418,120,113,0
77.927,67.737,5.4285,1.8245,236.87,215.33,0.015167,0.014504,121,114,0
100.86,90.667,5.6345,2.0305,8075,8053.4,0.018132,0.017469,6,0,0
62.199,52.01,5.472,1.868,366.06,344.53,0.017599,0.016936,95,89,0
86.586,76.397,5.4679,1.8639,150.73,129.2,0.011569,0.010906,20,14,0
77.603,67.414,5.3528,1.7489,2067.2,2045.7,0.0081801,0.0075171,60,54,0
67.133,56.944,5.2355,1.6315,172.27,150.73,0.0052701,0.0046072,40,34,0
50.607,40.418,5.0688,1.4649,172.27,150.73,0.0043115,0.0036486,43,37,0
47.177,36.988,5.3423,1.7383,64.6,43.066,0.0020949,0.001432,160,154,0
47.522,37.333,5.4344,1.8304,64.6,43.066,0.0023001,0.0016372,43,37,0
49.832,39.643,5.4158,1.8119,64.6,43.066,0.0033779,0.002715,79,73,0
52.814,42.625,5.5327,1.9287,21.533,0,0.0025551,0.0018922,127,121,0
140.68,130.49,4.4432,0.83929,667.53,646,0.017645,0.016982,82,76,1
841.67,831.48,4.586,0.982,710.6,689.06,0.032325,0.031662,111,105,1
666.54,656.35,4.4722,0.86822,775.2,753.66,0.060562,0.0599,123,117,1
660.13,649.94,4.8548,1.2508,559.86,538.33,0.04315,0.042487,108,102,1
1206.5,1196.3,4.5296,0.92563,646,624.46,0.046361,0.045698,88,82,1
1540.2,1530.1,4.3542,0.75021,710.6,689.06,0.047623,0.04696,65,59,1
1060,1049.8,4.5143,0.91039,409.13,387.6,0.075471,0.074808,59,53,1
1133.4,1123.2,4.3783,0.77434,430.66,409.13,0.10072,0.10006,53,47,1
1126.2,1116,4.2569,0.65297,452.2,430.66,0.10214,0.10148,50,44,1
1322.7,1312.5,4.0254,0.42144,452.2,430.66,0.095733,0.09507,49,43,1
1310.6,1300.4,3.9388,0.33485,452.2,430.66,0.098613,0.09795,49,43,1
1304.3,1294.1,3.8637,0.25975,452.2,430.66,0.098951,0.098288,49,43,1
1181.5,1171.3,4.0757,0.47171,452.2,430.66,0.10526,0.1046,50,44,1
1017.7,1007.5,4.1023,0.49834,452.2,430.66,0.10059,0.099923,52,46,1
922.4,912.21,4.244,0.6401,430.66,409.13,0.10098,0.10031,53,47,1
796.66,786.47,4.3047,0.70077,430.66,409.13,0.088955,0.088292,57,51,1
775.66,765.47,4.2886,0.68461,409.13,387.6,0.092101,0.091438,60,54,1
777.61,767.42,4.3184,0.7144,409.13,387.6,0.087283,0.08662,64,58,1
735.24,725.05,4.4002,0.79628,753.66,732.13,0.085024,0.084362,69,63,1
669.74,659.55,4.3291,0.72519,732.13,710.6,0.077359,0.076696,72,66,1
813.3,803.11,4.3405,0.7365,689.06,667.53,0.076585,0.075922,78,72,1
809.04,798.85,4.2494,0.64541,667.53,646,0.076085,0.075422,85,79,1
985.18,974.99,4.021,0.41705,646,624.46,0.078603,0.07794,88,82,1
899.63,889.44,4.3373,0.73333,624.46,602.93,0.052956,0.052294,98,92,1
748.58,738.39,4.5756,0.97164,581.4,559.86,0.054415,0.053752,109,103,1
541.96,531.77,4.7488,1.1449,538.33,516.8,0.044448,0.043786,122,116,1
465.52,455.33,4.7217,1.1178,495.26,473.73,0.056596,0.055933,130,124,1
378.27,368.08,4.6896,1.0857,473.73,452.2,0.055392,0.054729,141,135,1
365.56,355.37,4.5492,0.94527,473.73,452.2,0.062906,0.062243,142,136,1
368.13,357.94,4.4735,0.86954,473.73,452.2,0.056453,0.05579,144,138,1
354.83,344.64,4.6022,0.99828,473.73,452.2,0.048973,0.04831,140,134,1
655.76,645.58,4.9509,1.3469,473.73,452.2,0.020853,0.02019,52,46,1
596.6,586.41,4.8292,1.2252,452.2,430.66,0.026944,0.026281,145,139,1
436.86,426.67,4.7403,1.1364,473.73,452.2,0.047087,0.046424,145,139,1
477.42,467.23,4.6878,1.0839,473.73,452.2,0.047673,0.04701,141,135,1
421.6,411.41,4.6578,1.0539,495.26,473.73,0.058909,0.058246,136,130,1
417.66,407.47,4.5076,0.90361,495.26,473.73,0.063903,0.06324,135,129,1
399.79,389.6,4.5249,0.92092,495.26,473.73,0.069316,0.068653,134,128,1
424.93,414.74,4.6057,1.0017,495.26,473.73,0.064541,0.063878,134,128,1
437.54,427.35,4.5818,0.97785,495.26,473.73,0.066307,0.065644,130,124,1
417.45,407.26,4.4808,0.87689,516.8,495.26,0.079049,0.078386,127,121,1
415.97,405.78,4.4695,0.86559,516.8,495.26,0.072415,0.071752,125,119,1
460.04,449.85,4.4835,0.87951,516.8,495.26,0.068207,0.067544,124,118,1
505.54,495.36,4.3678,0.76383,516.8,495.26,0.078116,0.077453,121,115,1
463.73,453.54,4.397,0.79307,538.33,516.8,0.074289,0.073626,120,114,1
453,442.81,4.5672,0.9632,538.33,516.8,0.06648,0.065817,116,110,1
414.43,404.24,4.529,0.92506,538.33,516.8,0.075581,0.074919,119,113,1
589.62,579.43,4.8364,1.2324,559.86,538.33,0.031954,0.031291,111,105,1
993.48,983.29,4.7931,1.1892,646,624.46,0.030536,0.029873,74,68,1
2188.1,2177.9,4.7904,1.1864,495.26,473.73,0.048143,0.047481,43,37,1
3940.6,3930.4,4.3673,0.76336,538.33,516.8,0.063786,0.063123,34,28,1
3936.4,3926.2,3.9116,0.30763,538.33,516.8,0.090003,0.08934,34,28,1
3256.7,3246.5,4.0267,0.42272,516.8,495.26,0.064187,0.063524,34,28,1
4178.4,4168.2,4.0459,0.4419,538.33,516.8,0.075114,0.074451,28,22,1
5166.1,5155.9,4.2773,0.67331,581.4,559.86,0.083355,0.082692,25,19,1
7601.5,7591.3,4.3571,0.75318,581.4,559.86,0.081932,0.081269,103,97,1
7343,7332.8,4.0566,0.45266,581.4,559.86,0.096418,0.095755,24,18,1
6616.2,6606,4.0607,0.45678,581.4,559.86,0.097769,0.097106,26,20,1
5761.3,5751.1,3.6061,0.0021551,559.86,538.33,0.1401,0.13944,28,22,1
4987.6,4977.5,3.6456,0.041614,559.86,538.33,0.14708,0.14642,29,23,1
4537.1,4527,3.8054,0.20148,538.33,516.8,0.15262,0.15196,31,25,1
3671,3660.8,3.9457,0.33961,538.33,516.8,0.12152,0.12086,34,28,1
2978.5,2968.3,3.9594,0.35334,516.8,495.26,0.12366,0.12299,36,30,1
2665.6,2645.2,3.8707,0.26458,516.8,495.26,0.12672,0.12606,38,32,1
2126.1,2105.8,3.9154,0.30929,495.26,473.73,0.11302,0.11236,39,33,1
1695.4,1675.1,3.9882,0.38209,495.26,473.73,0.1114,0.11073,41,35,1
1909,1888.7,4.0715,0.4654,473.73,452.2,0.11408,0.11341,44,38,1
1738.6,1718.3,4.0796,0.4735,473.73,452.2,0.1223,0.12163,46,40,1
1602.3,1582,4.0084,0.40231,473.73,452.2,0.11603,0.11537,46,40,1
1776.5,1756.2,3.8685,0.26239,473.73,452.2,0.11569,0.11503,46,40,1
1942.6,1922.3,3.8023,0.19616,473.73,452.2,0.11817,0.11751,46,40,1
1964.1,1943.8,3.8147,0.20859,473.73,452.2,0.11852,0.11785,46,40,1
1930.3,1910,3.7969,0.19083,473.73,452.2,0.12309,0.12242,46,40,1
1845.8,1825.5,3.8546,0.24845,473.73,452.2,0.12264,0.12198,47,41,1
1725.5,1705.2,3.864,0.25786,452.2,430.66,0.11788,0.11721,48,42,1
1564.9,1544.6,3.9169,0.31074,452.2,430.66,0.11416,0.11349,48,42,1
1452.4,1432.1,3.9625,0.3564,452.2,430.66,0.11477,0.11411,49,43,1
1397.3,1377,4.0172,0.41109,452.2,430.66,0.11174,0.11108,49,43,1
1482.3,1462,3.8932,0.28704,452.2,430.66,0.11521,0.11455,48,42,1
1443,1422.7,3.9345,0.32836,452.2,430.66,0.10694,0.10628,48,42,1
1892,1871.7,4.4543,0.84822,452.2,430.66,0.090169,0.089506,48,42,1
1851.9,1831.6,4.1552,0.54909,473.73,452.2,0.12148,0.12082,46,40,1
1980.3,1960,3.9815,0.3754,473.73,452.2,0.12014,0.11948,45,39,1
2108.2,2087.9,3.8902,0.2841,473.73,452.2,0.11981,0.11915,44,38,1
2123.5,2103.2,3.9398,0.33374,473.73,452.2,0.12307,0.12241,45,39,1
2074.8,2054.5,4.0526,0.4465,473.73,452.2,0.12244,0.12178,44,38,1
2008.5,1988.2,4.1913,0.58521,473.73,452.2,0.11546,0.1148,43,37,1
2007.5,1987.2,4.0902,0.48409,495.26,473.73,0.12119,0.12053,41,35,1
2121.4,2101.1,4.0524,0.44628,495.26,473.73,0.11622,0.11556,40,34,1
2350.8,2330.5,3.9457,0.33954,495.26,473.73,0.12915,0.12849,40,34,1
2423.8,2403.5,3.9674,0.36124,495.26,473.73,0.13255,0.13189,40,34,1
2386.4,2366.1,4.0902,0.48406,495.26,473.73,0.13265,0.13199,39,33,1
2479,2458.7,4.0526,0.44651,495.26,473.73,0.13875,0.13809,38,32,1
2577.9,2557.6,4.042,0.43587,516.8,495.26,0.13959,0.13892,37,31,1
2835.1,2814.8,3.8393,0.23324,516.8,495.26,0.13082,0.13016,36,30,1
3145.1,3124.8,3.7409,0.13479,516.8,495.26,0.1302,0.12954,35,29,1
3224.8,3204.5,3.6095,0.0033812,516.8,495.26,0.13219,0.13153,35,29,1
3228.1,3207.8,3.6284,0.022289,516.8,495.26,0.1218,0.12114,35,29,1
3328,3307.7,3.5427,0,516.8,495.26,0.12281,0.12215,35,29,1
3372.1,3351.8,3.5841,0.041374,516.8,495.26,0.13321,0.13255,35,29,1
3390.5,3370.2,3.5865,0.043806,516.8,495.26,0.13186,0.13119,35,29,1
3473.9,3453.6,3.5727,0.030001,516.8,495.26,0.12656,0.1259,36,30,1
3574.9,3554.6,3.4922,0,516.8,495.26,0.1225,0.12184,36,30,1
3528.2,3507.9,3.43,0,516.8,495.26,0.11781,0.11715,36,30,1
3399.4,3379.1,3.417,0,516.8,495.26,0.11576,0.1151,37,31,1
3350.8,3330.5,3.2986,0,516.8,495.26,0.11438,0.11372,37,31,1
3282.4,3262.1,3.3895,0.090869,495.26,473.73,0.1227,0.12204,38,32,1
3002.2,2981.9,3.5429,0.24433,495.26,473.73,0.1282,0.12754,39,33,1
2929.5,2909.2,3.4838,0.18517,495.26,473.73,0.11831,0.11765,40,34,1
3550.1,3529.8,3.3648,0.066173,495.26,473.73,0.10709,0.10642,41,35,1
4173.9,4153.6,3.1399,0,495.26,473.73,0.098702,0.098039,41,35,1
4452.5,4432.2,3.1448,0.0049111,495.26,473.73,0.10012,0.099459,40,34,1
4685.4,4665.1,3.2275,0.087623,495.26,473.73,0.094929,0.094266,40,34,1
4317.9,4297.6,3.1811,0.041191,495.26,473.73,0.088817,0.088154,41,35,1
4056.7,4036.4,3.0872,0,473.73,452.2,0.10369,0.10303,43,37,1
3251.8,3231.5,3.1587,0.071536,473.73,452.2,0.085311,0.084648,45,39,1
2130.9,2110.6,3.0293,0,452.2,430.66,0.060695,0.060032,48,42,1
1291.8,1271.5,3.1874,0.15801,430.66,409.13,0.045291,0.044628,52,46,1
489.16,468.85,3.5469,0.51758,430.66,409.13,0.030322,0.029659,52,46,1
5.6142,0,4.3118,1.2824,409.13,387.6,0.016236,0.015573,52,46,1
15.236,9.6218,4.2153,1.186,495.26,473.73,0.016478,0.015815,44,38,1
27.023,21.408,4.3215,1.2922,452.2,430.66,0.013512,0.012849,48,42,0
38.485,32.87,5.0057,1.9764,430.66,409.13,0.0054913,0.0048284,51,45,0
40.624,35.01,4.9093,1.88,473.73,452.2,0.0072721,0.0066092,36,30,0
44.596,38.981,5.315,2.2856,495.26,473.73,0.0034273,0.0027644,44,38,0
42.95,37.336,5.0981,2.0687,430.66,409.13,0.0050008,0.0043379,37,31,0
46.498,40.884,5.2784,2.249,452.2,430.66,0.003984,0.0033211,76,70,0
45.95,40.335,5.432,2.4026,2110.3,2088.7,0.0027295,0.0020666,12,6,0
46.639,41.025,5.2596,2.2302,2045.7,2024.1,0.004642,0.0039791,35,29,0
49.397,43.782,5.2768,2.2474,2196.4,2174.9,0.0036397,0.0029768,52,46,0
51.239,45.625,5.2671,2.2377,581.4,559.86,0.0030736,0.0024107,31,25,0
51.606,45.992,5.36,2.3307,2088.7,2067.2,0.0033375,0.0026746,94,88,0
49.189,43.575,5.3385,2.3091,2131.8,2110.3,0.0033692,0.0027063,71,65,0
49.39,43.776,5.4426,2.4133,2174.9,2153.3,0.0031213,0.0024583,12,6,0
49.834,44.22,5.3866,2.3572,2217.9,2196.4,0.0050169,0.004354,64,58,0
46.627,41.013,5.4316,2.4023,2239.5,2217.9,0.0026576,0.0019947,91,85,0
42.843,37.229,5.516,2.4867,2110.3,2088.7,0.002598,0.0019351,139,133,0
44.263,38.648,5.6026,2.5733,710.6,689.06,0.0024516,0.0017887,70,64,0
54.585,48.971,5.7246,2.6953,107.67,86.133,0.0023404,0.0016775,94,88,0
55.48,49.866,5.6746,2.6452,21.533,0,0.002617,0.0019541,86,80,0
60.347,54.732,5.7092,2.6798,150.73,129.2,0.0032576,0.0025947,26,20,0
59.629,54.015,5.7247,2.6954,1141.3,1119.7,0.0028162,0.0021533,61,55,0
58.901,53.287,5.6946,2.6652,21.533,0,0.0025278,0.0018649,27,21,0
61.821,56.207,5.7106,2.6812,64.6,43.066,0.0035672,0.0029043,20,14,0
70.333,64.719,5.6902,2.6609,21.533,0,0.0041785,0.0035156,51,45,0
67.569,61.955,5.7018,2.6724,344.53,323,0.0035128,0.0028499,73,67,0
62.81,57.196,5.5488,2.5195,21.533,0,0.0031195,0.0024566,78,72,0
53.34,47.726,5.0158,1.9865,775.2,753.66,0.0096915,0.0090286,14,8,0
45.01,39.396,5.0244,1.995,796.73,775.2,0.0074828,0.0068199,14,8,0
54.818,49.204,5.2754,2.246,775.2,753.66,0.0053364,0.0046735,124,118,0
49.905,44.291,5.0539,2.0245,753.66,732.13,0.00643,0.0057671,55,49,0
32.068,26.454,4.8283,1.799,753.66,732.13,0.0088803,0.0082174,54,48,0
62.428,56.814,5.5357,2.5064,796.73,775.2,0.0048664,0.0042035,124,118,0
41.027,35.413,5.1599,2.1306,775.2,753.66,0.0062543,0.0055914,55,49,0
70.531,64.916,5.27,2.2406,775.2,753.66,0.0054749,0.004812,55,49,0
47.201,41.587,5.0589,2.0295,775.2,753.66,0.0087933,0.0081304,60,54,0
26.87,21.256,5.027,1.9977,775.2,753.66,0.0084921,0.0078292,62,56,0
12.267,6.6526,5.0321,2.0028,732.13,710.6,0.0076029,0.00694,60,54,0
43.472,37.858,4.8528,1.8234,796.73,775.2,0.0082554,0.0075924,60,54,0
114.67,109.06,4.8069,1.7775,796.73,775.2,0.0094256,0.0087627,14,8,0
105.5,99.887,4.7998,1.7704,775.2,753.66,0.0095683,0.0089054,12,6,0
133.23,127.61,4.7323,1.703,796.73,775.2,0.010192,0.0095294,56,50,0
100.01,94.392,4.8143,1.7849,689.06,667.53,0.011502,0.010839,140,134,0
89.999,84.385,4.8491,1.8197,689.06,667.53,0.0093098,0.0086469,14,8,0
79.813,74.199,4.8999,1.8705,818.26,796.73,0.0091786,0.0085157,14,8,0
88.569,82.955,4.9538,1.9245,775.2,753.66,0.011536,0.010873,56,50,0
23.397,17.783,5.0795,2.0502,2045.7,2024.1,0.010998,0.010335,15,9,0
5.403,0,5.1647,2.1354,818.26,796.73,0.015999,0.015336,54,48,0
14.817,9.4136,5.1305,2.1011,775.2,753.66,0.008955,0.0082921,54,48,0
18.361,12.958,5.1724,2.143,775.2,753.66,0.0087706,0.0081077,57,51,0
3.851,0,5.1307,2.1014,2067.2,2045.7,0.0087981,0.0081352,56,50,0
8.1535,4.3025,5.0876,2.0582,2153.3,2131.8,0.0075275,0.0068646,54,48,0
77.345,73.494,5.0308,2.0015,818.26,796.73,0.013529,0.012595,12,6,1
581.65,577.79,4.9725,1.9432,2217.9,2196.4,0.027956,0.02691,125,119,1
2367.6,2363.8,4.8317,1.8023,495.26,473.73,0.060208,0.058946,41,35,1
3544.2,3540.4,4.3348,1.3054,516.8,495.26,0.077998,0.076735,38,32,1
3558,3554.1,4.3635,1.3341,559.86,538.33,0.046671,0.045408,36,30,1
2879.3,2875.4,4.3846,1.3553,516.8,495.26,0.044712,0.04345,129,123,1
4388.5,4384.6,4.2538,1.2245,646,624.46,0.029566,0.028303,26,20,1
4890.5,4886.6,4.3489,1.3196,559.86,538.33,0.039907,0.03864,112,106,1
3236.8,3232.9,4.2313,1.2019,538.33,516.8,0.10997,0.10868,33,27,1
3144.6,3140.8,4.3396,1.3103,516.8,495.26,0.16807,0.16678,33,27,1
2533.9,2530.1,4.648,1.6187,516.8,495.26,0.11808,0.11679,37,31,1
1777.1,1773.2,4.7948,1.7655,473.73,452.2,0.066725,0.065435,48,42,1
1519.5,1515.6,4.7269,1.6975,775.2,753.66,0.052503,0.051213,62,56,1
665.91,662.06,4.8445,1.8151,732.13,710.6,0.030336,0.029031,86,80,1
214.58,210.73,4.9734,1.944,2153.3,2131.8,0.027258,0.025542,153,147,1
22.676,18.825,4.9743,1.9449,516.8,495.26,0.011208,0.0094919,25,19,1
47.866,44.015,4.9011,1.8718,538.33,516.8,0.01041,0.0086933,120,114,1
48.794,44.943,4.9116,1.8823,2261,2239.5,0.0086476,0.0069313,44,38,0
45.851,42,4.9683,1.9389,516.8,495.26,0.0053548,0.0036384,45,39,0
42.885,39.034,5.0445,2.0152,775.2,753.66,0.003819,0.0021026,67,61,0
45.035,41.184,5.3794,2.35,839.79,818.26,0.0032151,0.0014987,65,59,0
36.508,32.657,5.2361,2.2067,516.8,495.26,0.002751,0.00065615,129,123,0
39.395,35.544,5.2429,2.2135,366.06,344.53,0.0026707,0.00057577,129,123,0
31.115,27.264,5.2277,2.1983,129.2,107.67,0.0018618,0,34,28,0
30.686,26.835,5.2699,2.2406,366.06,344.53,0.0019456,8.3761e-05,57,51,0
62.751,58.9,5.14,2.1106,2261,2239.5,0.0032369,0.0013751,7,1,0
51.976,48.125,4.9644,1.935,775.2,753.66,0.0056896,0.0038278,65,59,0
28.825,24.974,4.9721,1.9427,753.66,732.13,0.0061001,0.0042383,62,56,0
7.8251,3.9741,4.878,1.8487,753.66,732.13,0.0070186,0.0051568,7,1,0
6.8697,3.0188,4.77,1.7407,753.66,732.13,0.0069026,0.0050408,7,1,0
1.9642,0,4.7898,1.7604,732.13,710.6,0.0065533,0.0046915,7,1,0
13.938,11.973,4.8288,1.7994,753.66,732.13,0.0061461,0.0042843,7,1,0
24.531,22.566,4.8486,1.8192,796.73,775.2,0.0068012,0.0049394,66,60,0
19.853,17.889,4.7812,1.7518,732.13,710.6,0.0076831,0.0058213,67,61,0
30.797,28.833,4.785,1.7556,732.13,710.6,0.0074878,0.005626,67,61,0
28.19,26.226,4.8328,1.8035,775.2,753.66,0.0085994,0.0067376,7,1,0
15.157,13.193,4.8777,1.8484,753.66,732.13,0.008313,0.0064512,8,2,0
11.067,9.1025,4.8474,1.8181,732.13,710.6,0.011019,0.0091567,8,2,0
1.5207,0,4.8253,1.7959,732.13,710.6,0.010309,0.0084475,7,1,0
2.5868,1.0661,4.8846,1.8553,732.13,710.6,0.010369,0.0085069,9,3,0
5.0055,3.4849,4.8926,1.8633,710.6,689.06,0.011386,0.0095246,7,1,0
3.7313,2.2107,4.9016,1.8723,796.73,775.2,0.012178,0.010316,7,1,0
19.404,17.883,4.935,1.9057,732.13,710.6,0.011984,0.010122,9,3,0
24.944,23.424,4.9585,1.9292,753.66,732.13,0.011795,0.0099329,9,3,0
20.878,19.357,4.9685,1.9392,796.73,775.2,0.010195,0.0083328,7,1,0
31.353,29.832,5.0089,1.9796,796.73,775.2,0.010949,0.0090877,8,2,0
56.728,55.208,5.1293,2.0999,775.2,753.66,0.0061583,0.0042965,65,59,0
31.012,29.491,5.0667,2.0374,775.2,753.66,0.01273,0.010868,11,5,0
55.589,54.068,5.4166,2.3873,775.2,753.66,0.0042451,0.0023833,128,122,0
57.911,56.39,5.1856,2.1562,2088.7,2067.2,0.0087528,0.006891,9,3,0
68.164,66.644,5.2979,2.2685,775.2,753.66,0.0068611,0.0049993,49,43,0
57.085,55.564,5.5563,2.527,430.66,409.13,0.0043676,0.0025058,53,47,0
53.238,51.718,5.5406,2.5113,107.67,86.133,0.0029751,0.0011133,52,46,0
50.259,48.738,5.5201,2.4907,172.27,150.73,0.0026303,0.00076851,61,55,0
48.312,46.791,5.3163,2.287,279.93,258.4,0.0022039,0.00034211,69,63,0
54.995,53.475,5.3904,2.361,258.4,236.87,0.001956,9.4164e-05,6,0,0
64.632,63.111,5.1794,2.1501,775.2,753.66,0.0085649,0.0067031,11,5,0
72.686,71.166,5.287,2.2576,2131.8,2110.3,0.0064043,0.0045425,11,5,0
44.789,43.268,5.333,2.3036,409.13,387.6,0.0030908,0.001229,48,42,0
33.922,32.401,5.5307,2.5013,107.67,86.133,0.0016285,0,52,46,0
31.107,29.586,5.4178,2.3884,236.87,215.33,0.0014871,0,120,114,0
30.617,29.097,5.406,2.3767,21.533,0,0.0015128,2.5697e-05,124,118,0
29.285,27.765,5.4358,2.4064,301.46,279.93,0.0014966,9.5592e-06,95,89,0
35.566,34.045,5.4691,2.4397,236.87,215.33,0.0015486,6.1558e-05,127,121,0
44.783,43.262,5.6976,2.6683,172.27,150.73,0.0017897,0.00030268,135,129,0
43.854,42.333,5.623,2.5937,430.66,409.13,0.0016049,0.00011782,44,38,0
44.542,43.021,5.6123,2.583,279.93,258.4,0.0019657,0.00047867,54,48,0
73.464,71.943,5.2979,2.2686,2174.9,2153.3,0.0084716,0.0069845,9,3,0
67.931,66.41,5.5466,2.5173,1421.2,1399.7,0.0036842,0.0021972,81,75,0
54.264,52.744,5.1319,2.1025,753.66,732.13,0.010998,0.0095112,67,61,0
70.73,69.209,5.3819,2.3525,753.66,732.13,0.0041103,0.0026233,82,76,0
55.597,54.077,5.0916,2.0623,732.13,710.6,0.009675,0.0081879,68,62,0
58.636,57.116,5.4367,2.4074,710.6,689.06,0.0057432,0.0042561,72,66,0
66.163,64.642,5.2022,2.1729,732.13,710.6,0.0050898,0.0036027,68,62,0
69.707,68.186,5.2948,2.2654,710.6,689.06,0.005501,0.0040139,77,71,0
61.57,60.05,5.1375,2.1082,732.13,710.6,0.0064562,0.0049691,67,61,0
67.623,66.102,5.6283,2.599,236.87,215.33,0.0031456,0.0016585,26,20,0
66.855,65.334,5.6754,2.6461,1507.3,1485.8,0.0035613,0.0020742,40,34,0
67.33,65.81,5.6412,2.6119,1571.9,1550.4,0.0050632,0.0035761,90,84,0
67.772,66.251,5.6172,2.5878,796.73,775.2,0.003979,0.0024919,52,46,0
66.784,65.263,5.6587,2.6293,473.73,452.2,0.0042174,0.0027303,87,81,0
61.545,60.024,5.5412,2.5119,452.2,430.66,0.005628,0.0041409,33,27,0
73.74,72.219,5.3574,2.3281,1184.3,1162.8,0.0066606,0.0051736,14,8,0
